file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
,in bengaluru many shopkeepers feel that national food security act pds could become effective if local officials take it seriously according to informal surveys done by community groups,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Karnataka,Bengaluru,news_comment,,shopkeeper,Neutral,
,in chennai many shopkeepers feel that pm awas yojana pmay housing for all looks good on paper but implementation is very weak when asked in local meetings and discussions,against,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,survey_feedback,,shopkeeper,Negative,
,on the ground in kolkata it is observed that mid day meal scheme mdm is still new and long term results are not visible yet as reflected in recent conversations on social media,neutral,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,West Bengal,Kolkata,survey_feedback,,shopkeeper,Neutral,
,in gurugram many students feel that pm awas yojana pmay housing for all has many loopholes and people are being harassed instead of helped when asked in local meetings and discussions,against,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Haryana,Gurugram,survey_feedback,,student,Negative,
,according to feedback collected in ludhiana digital india mission is a step in the right direction and should be strengthened further,for,,,,,,P009,Digital India Mission,Digital_Governance,Punjab,Ludhiana,play_store_review,,parent,Positive,
,on the ground in gurugram it is observed that electric vehicle ev policy fame ii feels more like a political advertisement than a real solution when asked in local meetings and discussions,against,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Haryana,Gurugram,survey_feedback,,citizen,Negative,
,people in lucknow often say that kasturba gandhi balika vidyalaya kgbv has potential but the government needs to fix practical issues,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Uttar Pradesh,Lucknow,social_media_post,,employee,Neutral,
,people in jaipur often say that data protection dpdp act seems useful for some groups but others are left out based on their day to day experience,neutral,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Rajasthan,Jaipur,news_comment,,NGO_rep,Neutral,
,from the perspective of shopkeepers in gurugram goods and services tax gst has too much paperwork and corruption at local level according to informal surveys done by community groups,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Haryana,Gurugram,play_store_review,,shopkeeper,Negative,
,on the ground in kolkata it is observed that goods and services tax gst looks good on paper but implementation is very weak,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,West Bengal,Kolkata,social_media_post,,parent,Negative,
,on the ground in ludhiana it is observed that goods and services tax gst needs proper monitoring and transparency before we can judge it according to informal surveys done by community groups,neutral,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Punjab,Ludhiana,play_store_review,,citizen,Neutral,
,on the ground in bengaluru it is observed that data protection dpdp act has made real difference on the ground in our area when asked in local meetings and discussions,for,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Karnataka,Bengaluru,play_store_review,,shopkeeper,Positive,
,from the perspective of shopkeepers in guwahati jal jeevan mission jjm reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Assam,Guwahati,social_media_post,,shopkeeper,Positive,
,in mumbai many citizens feel that national education policy 2020 nep 2020 has genuinely improved access for ordinary people,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Maharashtra,Mumbai,social_media_post,,citizen,Positive,
,on the ground in new delhi it is observed that rte act 12 1 c ews quota has mixed results and people are still trying to understand its impact whenever the topic comes up in public meetings,neutral,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Delhi,New Delhi,play_store_review,,parent,Neutral,
,people in ludhiana often say that electric vehicle ev policy fame ii reduced our daily struggles and brought some relief whenever the topic comes up in public meetings,for,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Punjab,Ludhiana,play_store_review,,farmer,Positive,
,in ludhiana many students feel that atal pension yojana apy reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Punjab,Ludhiana,news_comment,,student,Positive,
,from the perspective of officials in ludhiana jal jeevan mission jjm needs proper monitoring and transparency before we can judge it,neutral,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Punjab,Ludhiana,news_comment,,official,Neutral,
,people in gurugram often say that goods and services tax gst is one of the few schemes that actually reaches villages as reflected in recent conversations on social media,for,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Haryana,Gurugram,social_media_post,,NGO_rep,Positive,
,people in ludhiana often say that data protection dpdp act needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Punjab,Ludhiana,play_store_review,,teacher,Neutral,
,on the ground in chennai it is observed that atal pension yojana apy helps poor and middle class families who had no support earlier as reflected in recent conversations on social media,for,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Tamil Nadu,Chennai,news_comment,,parent,Positive,
,in lucknow many ngo representatives feel that pm kisan income support scheme has too much paperwork and corruption at local level when asked in local meetings and discussions,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Uttar Pradesh,Lucknow,survey_feedback,,NGO_rep,Negative,
,people in guwahati often say that mgnrega rural employment guarantee has mixed results and people are still trying to understand its impact based on their day to day experience,neutral,,,,,,P011,MGNREGA – Rural Employment Guarantee,Employment,Assam,Guwahati,news_comment,,employee,Neutral,
,on the ground in guwahati it is observed that rte act 12 1 c ews quota looks good on paper but implementation is very weak according to informal surveys done by community groups,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Assam,Guwahati,play_store_review,,citizen,Negative,
,according to feedback collected in lucknow kasturba gandhi balika vidyalaya kgbv is not reaching the actual beneficiaries in our district according to informal surveys done by community groups,against,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Uttar Pradesh,Lucknow,play_store_review,,student,Negative,
,from the perspective of officials in ludhiana atal pension yojana apy helps poor and middle class families who had no support earlier according to informal surveys done by community groups,for,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Punjab,Ludhiana,social_media_post,,official,Positive,
,from the perspective of citizens in ludhiana smart cities mission looks good on paper but implementation is very weak,against,,,,,,P017,Smart Cities Mission,Urban_Infra,Punjab,Ludhiana,news_comment,,citizen,Negative,
,from the perspective of farmers in ludhiana digital india mission has too much paperwork and corruption at local level,against,,,,,,P009,Digital India Mission,Digital_Governance,Punjab,Ludhiana,social_media_post,,farmer,Negative,
,in kolkata many parents feel that national food security act pds looks good on paper but implementation is very weak based on their day to day experience,against,,,,,,P014,National Food Security Act / PDS,Food_Security,West Bengal,Kolkata,news_comment,,parent,Negative,
,people in ludhiana often say that beti bachao beti padhao bbbp needs proper monitoring and transparency before we can judge it based on their day to day experience,neutral,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Punjab,Ludhiana,news_comment,,parent,Neutral,
,from the perspective of citizens in chennai npegel girls education initiative has created more confusion than benefit for common people when asked in local meetings and discussions,against,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Tamil Nadu,Chennai,social_media_post,,citizen,Negative,
,on the ground in kolkata it is observed that national education policy 2020 nep 2020 needs proper monitoring and transparency before we can judge it,neutral,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,West Bengal,Kolkata,play_store_review,,parent,Neutral,
,on the ground in lucknow it is observed that pm awas yojana pmay housing for all helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Uttar Pradesh,Lucknow,play_store_review,,farmer,Positive,
,according to feedback collected in chennai rte act 12 1 c ews quota needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,survey_feedback,,parent,Neutral,
,according to feedback collected in chennai smart cities mission reduced our daily struggles and brought some relief,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Tamil Nadu,Chennai,social_media_post,,parent,Positive,
,in mumbai many teachers feel that rte act 12 1 c ews quota has potential but the government needs to fix practical issues,neutral,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Maharashtra,Mumbai,play_store_review,,teacher,Neutral,
,people in new delhi often say that atal pension yojana apy has potential but the government needs to fix practical issues when asked in local meetings and discussions,neutral,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Delhi,New Delhi,survey_feedback,,teacher,Neutral,
,people in mumbai often say that npegel girls education initiative has many loopholes and people are being harassed instead of helped based on their day to day experience,against,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Maharashtra,Mumbai,social_media_post,,student,Negative,
,in chennai many ngo representatives feel that smart cities mission reduced our daily struggles and brought some relief according to informal surveys done by community groups,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Tamil Nadu,Chennai,survey_feedback,,NGO_rep,Positive,
,in guwahati many parents feel that pm kisan income support scheme has created more confusion than benefit for common people according to informal surveys done by community groups,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Assam,Guwahati,play_store_review,,parent,Negative,
,in chennai many parents feel that swachh survekshan grameen swachh bharat seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Tamil Nadu,Chennai,play_store_review,,parent,Neutral,
,from the perspective of parents in mumbai smart cities mission helps poor and middle class families who had no support earlier,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Maharashtra,Mumbai,social_media_post,,parent,Positive,
,in jaipur many farmers feel that goods and services tax gst has made real difference on the ground in our area when asked in local meetings and discussions,for,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Rajasthan,Jaipur,play_store_review,,farmer,Positive,
,according to feedback collected in ludhiana electric vehicle ev policy fame ii is still new and long term results are not visible yet when asked in local meetings and discussions,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Punjab,Ludhiana,play_store_review,,citizen,Neutral,
,on the ground in lucknow it is observed that beti bachao beti padhao bbbp has genuinely improved access for ordinary people,for,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Uttar Pradesh,Lucknow,news_comment,,teacher,Positive,
,from the perspective of parents in lucknow swachh survekshan grameen swachh bharat seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Uttar Pradesh,Lucknow,social_media_post,,parent,Neutral,
,people in guwahati often say that goods and services tax gst has created more confusion than benefit for common people according to informal surveys done by community groups,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,news_comment,,shopkeeper,Negative,
,people in kolkata often say that pm awas yojana pmay housing for all has too much paperwork and corruption at local level,against,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,West Bengal,Kolkata,play_store_review,,farmer,Negative,
,according to feedback collected in jaipur digital india mission reduced our daily struggles and brought some relief based on their day to day experience,for,,,,,,P009,Digital India Mission,Digital_Governance,Rajasthan,Jaipur,news_comment,,official,Positive,
,people in chennai often say that rte act 12 1 c ews quota has created more confusion than benefit for common people when asked in local meetings and discussions,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,play_store_review,,parent,Negative,
,on the ground in guwahati it is observed that goods and services tax gst seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,play_store_review,,citizen,Neutral,
,according to feedback collected in lucknow sukanya samriddhi account scheme has potential but the government needs to fix practical issues,neutral,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Uttar Pradesh,Lucknow,survey_feedback,,shopkeeper,Neutral,
,on the ground in lucknow it is observed that national education policy 2020 nep 2020 helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Uttar Pradesh,Lucknow,social_media_post,,parent,Positive,
,people in guwahati often say that npegel girls education initiative has mixed results and people are still trying to understand its impact as reflected in recent conversations on social media,neutral,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Assam,Guwahati,play_store_review,,NGO_rep,Neutral,
,from the perspective of employees in mumbai goods and services tax gst has mixed results and people are still trying to understand its impact as reflected in recent conversations on social media,neutral,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Maharashtra,Mumbai,social_media_post,,employee,Neutral,
,people in guwahati often say that goods and services tax gst is not reaching the actual beneficiaries in our district as reflected in recent conversations on social media,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,play_store_review,,official,Negative,
,according to feedback collected in lucknow jal jeevan mission jjm has made real difference on the ground in our area according to informal surveys done by community groups,for,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Uttar Pradesh,Lucknow,news_comment,,teacher,Positive,
,in chennai many parents feel that kasturba gandhi balika vidyalaya kgbv reduced our daily struggles and brought some relief,for,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Tamil Nadu,Chennai,news_comment,,parent,Positive,
,according to feedback collected in ludhiana kasturba gandhi balika vidyalaya kgbv seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Punjab,Ludhiana,play_store_review,,shopkeeper,Neutral,
,in chennai many officials feel that pm awas yojana pmay housing for all has many loopholes and people are being harassed instead of helped based on their day to day experience,against,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,survey_feedback,,official,Negative,
,from the perspective of citizens in kolkata beti bachao beti padhao bbbp seems useful for some groups but others are left out whenever the topic comes up in public meetings,neutral,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,West Bengal,Kolkata,survey_feedback,,citizen,Neutral,
,on the ground in guwahati it is observed that rte act 12 1 c ews quota is not reaching the actual beneficiaries in our district based on their day to day experience,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Assam,Guwahati,social_media_post,,NGO_rep,Negative,
,people in gurugram often say that swachh survekshan grameen swachh bharat is a step in the right direction and should be strengthened further whenever the topic comes up in public meetings,for,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Haryana,Gurugram,play_store_review,,teacher,Positive,
,in mumbai many teachers feel that data protection dpdp act is one of the few schemes that actually reaches villages according to informal surveys done by community groups,for,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Maharashtra,Mumbai,social_media_post,,teacher,Positive,
,in kolkata many employees feel that pm kisan income support scheme could become effective if local officials take it seriously as reflected in recent conversations on social media,neutral,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,West Bengal,Kolkata,social_media_post,,employee,Neutral,
,on the ground in bengaluru it is observed that ayushman bharat pm jay health insurance is not reaching the actual beneficiaries in our district,against,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Karnataka,Bengaluru,social_media_post,,official,Negative,
,people in chennai often say that digital india mission is a step in the right direction and should be strengthened further whenever the topic comes up in public meetings,for,,,,,,P009,Digital India Mission,Digital_Governance,Tamil Nadu,Chennai,survey_feedback,,shopkeeper,Positive,
,people in kolkata often say that npegel girls education initiative has genuinely improved access for ordinary people when asked in local meetings and discussions,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,West Bengal,Kolkata,play_store_review,,NGO_rep,Positive,
,according to feedback collected in guwahati pm kisan income support scheme could become effective if local officials take it seriously when asked in local meetings and discussions,neutral,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Assam,Guwahati,social_media_post,,student,Neutral,
,in chennai many teachers feel that swachh survekshan grameen swachh bharat reduced our daily struggles and brought some relief whenever the topic comes up in public meetings,for,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Tamil Nadu,Chennai,news_comment,,teacher,Positive,
,in chennai many ngo representatives feel that mid day meal scheme mdm could become effective if local officials take it seriously whenever the topic comes up in public meetings,neutral,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Tamil Nadu,Chennai,social_media_post,,NGO_rep,Neutral,
,in new delhi many farmers feel that smart cities mission has mixed results and people are still trying to understand its impact when asked in local meetings and discussions,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,Delhi,New Delhi,social_media_post,,farmer,Neutral,
,according to feedback collected in lucknow electric vehicle ev policy fame ii helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Uttar Pradesh,Lucknow,social_media_post,,citizen,Positive,
,according to feedback collected in bengaluru electric vehicle ev policy fame ii has potential but the government needs to fix practical issues whenever the topic comes up in public meetings,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Karnataka,Bengaluru,news_comment,,parent,Neutral,
,on the ground in bengaluru it is observed that kasturba gandhi balika vidyalaya kgbv needs proper monitoring and transparency before we can judge it as reflected in recent conversations on social media,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Karnataka,Bengaluru,news_comment,,parent,Neutral,
,according to feedback collected in lucknow sukanya samriddhi account scheme has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Uttar Pradesh,Lucknow,survey_feedback,,employee,Negative,
,in lucknow many farmers feel that national food security act pds looks good on paper but implementation is very weak according to informal surveys done by community groups,against,,,,,,P014,National Food Security Act / PDS,Food_Security,Uttar Pradesh,Lucknow,survey_feedback,,farmer,Negative,
,people in kolkata often say that mid day meal scheme mdm seems useful for some groups but others are left out whenever the topic comes up in public meetings,neutral,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,West Bengal,Kolkata,news_comment,,citizen,Neutral,
,people in chennai often say that rte act 12 1 c ews quota is a step in the right direction and should be strengthened further as reflected in recent conversations on social media,for,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,news_comment,,parent,Positive,
,from the perspective of students in guwahati atal pension yojana apy is a step in the right direction and should be strengthened further as reflected in recent conversations on social media,for,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Assam,Guwahati,survey_feedback,,student,Positive,
,from the perspective of citizens in kolkata data protection dpdp act has made real difference on the ground in our area,for,,,,,,P018,Data Protection / DPDP Act,Data_Protection,West Bengal,Kolkata,survey_feedback,,citizen,Positive,
,according to feedback collected in gurugram beti bachao beti padhao bbbp has genuinely improved access for ordinary people according to informal surveys done by community groups,for,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Haryana,Gurugram,survey_feedback,,student,Positive,
,according to feedback collected in mumbai national education policy 2020 nep 2020 helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Maharashtra,Mumbai,play_store_review,,NGO_rep,Positive,
,according to feedback collected in jaipur national food security act pds could become effective if local officials take it seriously whenever the topic comes up in public meetings,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Rajasthan,Jaipur,news_comment,,farmer,Neutral,
,from the perspective of teachers in gurugram electric vehicle ev policy fame ii reduced our daily struggles and brought some relief when asked in local meetings and discussions,for,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Haryana,Gurugram,survey_feedback,,teacher,Positive,
,according to feedback collected in mumbai national food security act pds has genuinely improved access for ordinary people,for,,,,,,P014,National Food Security Act / PDS,Food_Security,Maharashtra,Mumbai,news_comment,,NGO_rep,Positive,
,from the perspective of ngo representatives in chennai pm awas yojana pmay housing for all seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,news_comment,,NGO_rep,Neutral,
,according to feedback collected in mumbai smart cities mission reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Maharashtra,Mumbai,social_media_post,,farmer,Positive,
,in jaipur many farmers feel that ayushman bharat pm jay health insurance reduced our daily struggles and brought some relief,for,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Rajasthan,Jaipur,social_media_post,,farmer,Positive,
,on the ground in bengaluru it is observed that national food security act pds has many loopholes and people are being harassed instead of helped when asked in local meetings and discussions,against,,,,,,P014,National Food Security Act / PDS,Food_Security,Karnataka,Bengaluru,social_media_post,,farmer,Negative,
,in ludhiana many employees feel that pm kisan income support scheme feels more like a political advertisement than a real solution based on their day to day experience,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Punjab,Ludhiana,news_comment,,employee,Negative,
,in new delhi many farmers feel that beti bachao beti padhao bbbp helps poor and middle class families who had no support earlier as reflected in recent conversations on social media,for,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Delhi,New Delhi,play_store_review,,farmer,Positive,
,on the ground in bengaluru it is observed that sukanya samriddhi account scheme is a step in the right direction and should be strengthened further as reflected in recent conversations on social media,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Karnataka,Bengaluru,social_media_post,,official,Positive,
,on the ground in bengaluru it is observed that sukanya samriddhi account scheme is a step in the right direction and should be strengthened further according to informal surveys done by community groups,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Karnataka,Bengaluru,news_comment,,teacher,Positive,
,according to feedback collected in gurugram ayushman bharat pm jay health insurance has too much paperwork and corruption at local level whenever the topic comes up in public meetings,against,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Haryana,Gurugram,news_comment,,teacher,Negative,
,according to feedback collected in guwahati national education policy 2020 nep 2020 has created more confusion than benefit for common people based on their day to day experience,against,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Assam,Guwahati,social_media_post,,citizen,Negative,
,people in mumbai often say that digital india mission helps poor and middle class families who had no support earlier whenever the topic comes up in public meetings,for,,,,,,P009,Digital India Mission,Digital_Governance,Maharashtra,Mumbai,play_store_review,,student,Positive,
,from the perspective of shopkeepers in guwahati data protection dpdp act feels more like a political advertisement than a real solution whenever the topic comes up in public meetings,against,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Assam,Guwahati,social_media_post,,shopkeeper,Negative,
,people in kolkata often say that kasturba gandhi balika vidyalaya kgbv needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,West Bengal,Kolkata,survey_feedback,,NGO_rep,Neutral,
,in gurugram many parents feel that mgnrega rural employment guarantee looks good on paper but implementation is very weak,against,,,,,,P011,MGNREGA – Rural Employment Guarantee,Employment,Haryana,Gurugram,social_media_post,,parent,Negative,
,on the ground in kolkata it is observed that pm kisan income support scheme feels more like a political advertisement than a real solution when asked in local meetings and discussions,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,West Bengal,Kolkata,social_media_post,,NGO_rep,Negative,
,in chennai many employees feel that ayushman bharat pm jay health insurance needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Tamil Nadu,Chennai,survey_feedback,,employee,Neutral,
,in new delhi many ngo representatives feel that jal jeevan mission jjm has too much paperwork and corruption at local level whenever the topic comes up in public meetings,against,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Delhi,New Delhi,news_comment,,NGO_rep,Negative,
,people in jaipur often say that national food security act pds has created more confusion than benefit for common people as reflected in recent conversations on social media,against,,,,,,P014,National Food Security Act / PDS,Food_Security,Rajasthan,Jaipur,social_media_post,,NGO_rep,Negative,
,people in gurugram often say that pm kisan income support scheme seems useful for some groups but others are left out based on their day to day experience,neutral,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Haryana,Gurugram,news_comment,,teacher,Neutral,
,according to feedback collected in lucknow beti bachao beti padhao bbbp is still new and long term results are not visible yet according to informal surveys done by community groups,neutral,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Uttar Pradesh,Lucknow,survey_feedback,,citizen,Neutral,
,on the ground in new delhi it is observed that npegel girls education initiative helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Delhi,New Delhi,social_media_post,,employee,Positive,
,in new delhi many ngo representatives feel that goods and services tax gst feels more like a political advertisement than a real solution according to informal surveys done by community groups,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Delhi,New Delhi,play_store_review,,NGO_rep,Negative,
,according to feedback collected in new delhi national education policy 2020 nep 2020 needs proper monitoring and transparency before we can judge it,neutral,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Delhi,New Delhi,social_media_post,,parent,Neutral,
,in jaipur many shopkeepers feel that mgnrega rural employment guarantee helps poor and middle class families who had no support earlier as reflected in recent conversations on social media,for,,,,,,P011,MGNREGA – Rural Employment Guarantee,Employment,Rajasthan,Jaipur,play_store_review,,shopkeeper,Positive,
,people in bengaluru often say that electric vehicle ev policy fame ii has made real difference on the ground in our area whenever the topic comes up in public meetings,for,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Karnataka,Bengaluru,survey_feedback,,farmer,Positive,
,on the ground in kolkata it is observed that pm awas yojana pmay housing for all needs proper monitoring and transparency before we can judge it when asked in local meetings and discussions,neutral,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,West Bengal,Kolkata,social_media_post,,citizen,Neutral,
,according to feedback collected in gurugram sukanya samriddhi account scheme could become effective if local officials take it seriously when asked in local meetings and discussions,neutral,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Haryana,Gurugram,play_store_review,,parent,Neutral,
,on the ground in new delhi it is observed that ayushman bharat pm jay health insurance could become effective if local officials take it seriously as reflected in recent conversations on social media,neutral,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Delhi,New Delhi,news_comment,,parent,Neutral,
,according to feedback collected in guwahati ayushman bharat pm jay health insurance seems useful for some groups but others are left out based on their day to day experience,neutral,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Assam,Guwahati,survey_feedback,,parent,Neutral,
,according to feedback collected in new delhi atal pension yojana apy has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Delhi,New Delhi,social_media_post,,teacher,Negative,
,from the perspective of employees in chennai rte act 12 1 c ews quota has mixed results and people are still trying to understand its impact when asked in local meetings and discussions,neutral,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,news_comment,,employee,Neutral,
,from the perspective of officials in mumbai mid day meal scheme mdm has created more confusion than benefit for common people,against,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Maharashtra,Mumbai,survey_feedback,,official,Negative,
,on the ground in ludhiana it is observed that data protection dpdp act is still new and long term results are not visible yet according to informal surveys done by community groups,neutral,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Punjab,Ludhiana,news_comment,,official,Neutral,
,on the ground in gurugram it is observed that rte act 12 1 c ews quota feels more like a political advertisement than a real solution based on their day to day experience,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Haryana,Gurugram,play_store_review,,shopkeeper,Negative,
,in guwahati many farmers feel that smart cities mission looks good on paper but implementation is very weak whenever the topic comes up in public meetings,against,,,,,,P017,Smart Cities Mission,Urban_Infra,Assam,Guwahati,play_store_review,,farmer,Negative,
